,category,move_name,move_num,move_rate
230,psychic,nature-power,4,5.19
231,psychic,night-shade,6,7.79
232,psychic,night-slash,3,3.9
233,psychic,nightmare,21,27.27
234,psychic,odor-sleuth,3,3.9
235,psychic,ominous-wind,1,1.3
236,psychic,outrage,5,6.49
237,psychic,overheat,4,5.19
238,psychic,pain-split,14,18.18
239,psychic,pay-day,4,5.19
240,psychic,payback,20,25.97
241,psychic,peck,2,2.6
242,psychic,perish-song,4,5.19
243,psychic,photon-geyser,1,1.3
244,psychic,play-nice,3,3.9
245,psychic,pluck,3,3.9
246,psychic,poison-fang,1,1.3
247,psychic,poison-gas,2,2.6
248,psychic,poison-jab,10,12.99
249,psychic,poison-powder,1,1.3
250,psychic,pound,8,10.39
251,psychic,powder-snow,2,2.6
252,psychic,power-gem,5,6.49
253,psychic,power-split,8,10.39
254,psychic,power-swap,7,9.09
255,psychic,power-trick,6,7.79
256,psychic,power-up-punch,29,37.66
257,psychic,prismatic-laser,1,1.3
258,psychic,protect,71,92.21
259,psychic,psybeam,25,32.47
260,psychic,psych-up,67,87.01
261,psychic,psychic,71,92.21
262,psychic,psychic-fangs,2,2.6
263,psychic,psychic-terrain,6,7.79
264,psychic,psycho-boost,4,5.19
265,psychic,psycho-cut,11,14.29
266,psychic,psycho-shift,10,12.99
267,psychic,psyshock,67,87.01
268,psychic,psystrike,2,2.6
269,psychic,psywave,32,41.56
270,psychic,pursuit,6,7.79
271,psychic,quash,3,3.9
272,psychic,quick-attack,3,3.9
273,psychic,quick-guard,2,2.6
274,psychic,rage,15,19.48
275,psychic,rain-dance,66,85.71
276,psychic,rapid-spin,3,3.9
277,psychic,razor-wind,2,2.6
278,psychic,recover,23,29.87
279,psychic,recycle,49,63.64
280,psychic,reflect,66,85.71
281,psychic,reflect-type,3,3.9
282,psychic,refresh,5,6.49
283,psychic,relic-song,1,1.3
284,psychic,rest,71,92.21
285,psychic,retaliate,13,16.88
286,psychic,return,71,92.21
287,psychic,reversal,4,5.19
288,psychic,roar,6,7.79
289,psychic,rock-blast,1,1.3
290,psychic,rock-climb,2,2.6
291,psychic,rock-polish,11,14.29
292,psychic,rock-slide,34,44.16
293,psychic,rock-smash,22,28.57
294,psychic,rock-throw,2,2.6
295,psychic,rock-tomb,31,40.26
296,psychic,role-play,40,51.95
297,psychic,rollout,16,20.78
298,psychic,roost,5,6.49
299,psychic,round,71,92.21
300,psychic,safeguard,54,70.13
301,psychic,sand-attack,1,1.3
302,psychic,sandstorm,20,25.97
303,psychic,scald,7,9.09
304,psychic,scary-face,3,3.9
305,psychic,scratch,4,5.19
306,psychic,screech,1,1.3
307,psychic,secret-power,67,87.01
308,psychic,seed-bomb,3,3.9
309,psychic,seismic-toss,18,23.38
310,psychic,self-destruct,10,12.99
311,psychic,shadow-ball,61,79.22
312,psychic,shadow-claw,7,9.09
313,psychic,shock-wave,39,50.65
314,psychic,signal-beam,59,76.62
315,psychic,silver-wind,1,1.3
316,psychic,simple-beam,4,5.19
317,psychic,sing,2,2.6
318,psychic,skill-swap,51,66.23
319,psychic,skull-bash,11,14.29
320,psychic,sky-attack,1,1.3
321,psychic,sky-drop,1,1.3
322,psychic,slack-off,3,3.9
323,psychic,slash,4,5.19
324,psychic,sleep-powder,1,1.3
325,psychic,sleep-talk,71,92.21
326,psychic,sludge-bomb,6,7.79
327,psychic,sludge-wave,1,1.3
328,psychic,smack-down,6,7.79
329,psychic,smart-strike,2,2.6
330,psychic,snarl,1,1.3
331,psychic,snatch,33,42.86
332,psychic,snore,67,87.01
333,psychic,soft-boiled,1,1.3
334,psychic,solar-beam,23,29.87
335,psychic,sonic-boom,1,1.3
336,psychic,speed-swap,1,1.3
337,psychic,spikes,1,1.3
338,psychic,spite,3,3.9
339,psychic,splash,4,5.19
340,psychic,spotlight,1,1.3
341,psychic,stealth-rock,19,24.68
342,psychic,steel-wing,7,9.09
343,psychic,stomp,3,3.9
344,psychic,stone-edge,9,11.69
345,psychic,stored-power,10,12.99
346,psychic,strength,25,32.47
347,psychic,string-shot,1,1.3
348,psychic,struggle-bug,1,1.3
349,psychic,stun-spore,1,1.3
350,psychic,submission,9,11.69
351,psychic,substitute,71,92.21
352,psychic,sucker-punch,5,6.49
353,psychic,sunny-day,54,70.13
354,psychic,super-fang,1,1.3
355,psychic,superpower,6,7.79
356,psychic,surf,11,14.29
357,psychic,swagger,71,92.21
358,psychic,sweet-kiss,1,1.3
359,psychic,sweet-scent,3,3.9
360,psychic,swift,28,36.36
361,psychic,switcheroo,4,5.19
362,psychic,swords-dance,5,6.49
363,psychic,synchronoise,7,9.09
364,psychic,synthesis,3,3.9
365,psychic,tackle,14,18.18
366,psychic,tail-whip,3,3.9
367,psychic,tailwind,5,6.49
368,psychic,take-down,19,24.68
369,psychic,taunt,27,35.06
370,psychic,teeter-dance,2,2.6
371,psychic,telekinesis,54,70.13
372,psychic,teleport,21,27.27
373,psychic,thief,25,32.47
374,psychic,thrash,2,2.6
375,psychic,thunder,23,29.87
376,psychic,thunder-punch,25,32.47
377,psychic,thunder-shock,1,1.3
378,psychic,thunder-wave,48,62.34
379,psychic,thunderbolt,30,38.96
380,psychic,tickle,3,3.9
381,psychic,topsy-turvy,2,2.6
382,psychic,torment,31,40.26
383,psychic,toxic,71,92.21
384,psychic,transform,1,1.3
385,psychic,tri-attack,10,12.99
386,psychic,trick,60,77.92
387,psychic,trick-room,59,76.62
388,psychic,trump-card,1,1.3
389,psychic,twister,4,5.19
390,psychic,u-turn,7,9.09
391,psychic,uproar,15,19.48
392,psychic,vacuum-wave,3,3.9
393,psychic,venoshock,2,2.6
394,psychic,volt-switch,2,2.6
395,psychic,wake-up-slap,5,6.49
396,psychic,water-gun,9,11.69
397,psychic,water-pulse,23,29.87
398,psychic,water-sport,2,2.6
399,psychic,waterfall,7,9.09
400,psychic,whirlpool,7,9.09
401,psychic,whirlwind,2,2.6
402,psychic,wild-charge,2,2.6
403,psychic,will-o-wisp,6,7.79
404,psychic,wish,7,9.09
405,psychic,withdraw,2,2.6
406,psychic,wonder-room,39,50.65
407,psychic,wood-hammer,1,1.3
408,psychic,work-up,13,16.88
409,psychic,worry-seed,5,6.49
410,psychic,wrap,6,7.79
411,psychic,wring-out,2,2.6
412,psychic,x-scissor,2,2.6
413,psychic,yawn,9,11.69
414,psychic,zap-cannon,14,18.18
415,psychic,zen-headbutt,64,83.12
0,steel,acid-spray,1,2.7
1,steel,acrobatics,2,5.41
2,steel,aerial-ace,18,48.65
3,steel,agility,3,8.11
4,steel,air-cutter,1,2.7
5,steel,air-slash,1,2.7
6,steel,amnesia,1,2.7
7,steel,ancient-power,5,13.51
8,steel,aqua-jet,1,2.7
9,steel,aqua-tail,1,2.7
10,steel,assurance,2,5.41
11,steel,astonish,2,5.41
12,steel,attract,23,62.16
13,steel,aura-sphere,2,5.41
14,steel,aurora-veil,2,5.41
15,steel,autotomize,7,18.92
16,steel,avalanche,2,5.41
17,steel,barrier,1,2.7
18,steel,baton-pass,1,2.7
19,steel,bide,5,13.51
20,steel,bind,3,8.11
21,steel,bite,1,2.7
22,steel,blizzard,7,18.92
23,steel,block,6,16.22
24,steel,body-slam,3,8.11
25,steel,bone-rush,2,5.41
26,steel,brick-break,14,37.84
27,steel,brine,1,2.7
28,steel,brutal-swing,7,18.92
29,steel,bubble,1,2.7
30,steel,bubble-beam,1,2.7
31,steel,bug-bite,8,21.62
32,steel,bug-buzz,3,8.11
33,steel,bulk-up,2,5.41
34,steel,bulldoze,19,51.35
35,steel,bullet-punch,2,5.41
36,steel,bullet-seed,1,2.7
37,steel,calm-mind,5,13.51
38,steel,captivate,9,24.32
39,steel,charge,5,13.51
40,steel,charge-beam,11,29.73
41,steel,close-combat,2,5.41
42,steel,confide,36,97.3
43,steel,confusion,2,5.41
44,steel,cosmic-power,1,2.7
45,steel,counter,6,16.22
46,steel,covet,1,2.7
47,steel,crunch,3,8.11
48,steel,curse,8,21.62
49,steel,cut,11,29.73
50,steel,dark-pulse,8,21.62
51,steel,dazzling-gleam,1,2.7
52,steel,defense-curl,6,16.22
53,steel,defog,3,8.11
54,steel,detect,4,10.81
55,steel,dig,14,37.84
56,steel,disarming-voice,1,2.7
57,steel,discharge,9,24.32
58,steel,dive,1,2.7
59,steel,double-edge,9,24.32
60,steel,double-hit,2,5.41
61,steel,double-team,36,97.3
62,steel,dragon-claw,1,2.7
63,steel,dragon-pulse,4,10.81
64,steel,dragon-tail,1,2.7
65,steel,drain-punch,2,5.41
66,steel,dream-eater,1,2.7
67,steel,drill-peck,1,2.7
68,steel,drill-run,3,8.11
69,steel,dual-chop,4,10.81
70,steel,dynamic-punch,1,2.7
71,steel,earth-power,8,21.62
72,steel,earthquake,18,48.65
73,steel,echoed-voice,3,8.11
74,steel,electric-terrain,4,10.81
75,steel,electro-ball,3,8.11
76,steel,electroweb,5,13.51
77,steel,embargo,3,8.11
78,steel,encore,1,2.7
79,steel,endeavor,5,13.51
80,steel,endure,14,37.84
81,steel,energy-ball,5,13.51
82,steel,entrainment,1,2.7
83,steel,explosion,10,27.03
84,steel,extreme-speed,2,5.41
85,steel,facade,36,97.3
86,steel,fake-out,1,2.7
87,steel,false-swipe,6,16.22
88,steel,feint,4,10.81
89,steel,feint-attack,3,8.11
90,steel,fell-stinger,4,10.81
91,steel,fire-blast,5,13.51
92,steel,fire-fang,1,2.7
93,steel,fire-punch,2,5.41
94,steel,fire-spin,1,2.7
95,steel,fissure,4,10.81
96,steel,flail,2,5.41
97,steel,flame-charge,3,8.11
98,steel,flamethrower,6,16.22
99,steel,flare-blitz,1,2.7
100,steel,flash,7,18.92
101,steel,flash-cannon,28,75.68
102,steel,fling,15,40.54
103,steel,fly,1,2.7
104,steel,focus-blast,9,24.32
105,steel,focus-energy,3,8.11
106,steel,focus-punch,4,10.81
107,steel,force-palm,1,2.7
108,steel,foresight,2,5.41
109,steel,foul-play,2,5.41
110,steel,frost-breath,2,5.41
111,steel,frustration,37,100.0
112,steel,fury-attack,2,5.41
113,steel,fury-cutter,10,27.03
114,steel,fury-swipes,2,5.41
115,steel,gear-grind,3,8.11
116,steel,gear-up,1,2.7
117,steel,giga-drain,5,13.51
118,steel,giga-impact,29,78.38
119,steel,grass-knot,6,16.22
120,steel,gravity,13,35.14
121,steel,growl,3,8.11
122,steel,guard-split,1,2.7
123,steel,guillotine,4,10.81
124,steel,gunk-shot,2,5.41
125,steel,gyro-ball,14,37.84
126,steel,hail,3,8.11
127,steel,hammer-arm,1,2.7
128,steel,harden,3,8.11
129,steel,headbutt,12,32.43
130,steel,heal-pulse,2,5.41
131,steel,heat-wave,1,2.7
132,steel,heavy-slam,4,10.81
133,steel,helping-hand,2,5.41
134,steel,hidden-power,37,100.0
135,steel,hone-claws,12,32.43
136,steel,horn-drill,1,2.7
137,steel,hydro-cannon,1,2.7
138,steel,hydro-pump,1,2.7
139,steel,hyper-beam,26,70.27
140,steel,ice-ball,2,5.41
141,steel,ice-beam,5,13.51
142,steel,ice-punch,5,13.51
143,steel,icicle-crash,1,2.7
144,steel,icicle-spear,1,2.7
145,steel,icy-wind,2,5.41
146,steel,incinerate,4,10.81
147,steel,infestation,4,10.81
148,steel,ingrain,2,5.41
149,steel,iron-defense,30,81.08
150,steel,iron-head,23,62.16
151,steel,iron-tail,5,13.51
152,steel,knock-off,8,21.62
153,steel,laser-focus,3,8.11
154,steel,last-resort,1,2.7
155,steel,lava-plume,1,2.7
156,steel,leaf-blade,1,2.7
157,steel,leech-life,2,5.41
158,steel,leech-seed,1,2.7
159,steel,leer,6,16.22
160,steel,light-screen,10,27.03
161,steel,lock-on,9,24.32
162,steel,low-kick,5,13.51
163,steel,low-sweep,4,10.81
164,steel,magic-coat,9,24.32
165,steel,magma-storm,1,2.7
166,steel,magnet-bomb,5,13.51
167,steel,magnet-rise,23,62.16
168,steel,magnetic-flux,3,8.11
169,steel,magnitude,2,5.41
170,steel,me-first,2,5.41
171,steel,mean-look,1,2.7
172,steel,mega-kick,1,2.7
173,steel,mega-punch,1,2.7
174,steel,metal-burst,7,18.92
175,steel,metal-claw,20,54.05
176,steel,metal-sound,18,48.65
177,steel,mimic,5,13.51
178,steel,mirror-coat,1,2.7
179,steel,mirror-shot,11,29.73
180,steel,mist,1,2.7
181,steel,moonlight,1,2.7
182,steel,morning-sun,2,5.41
183,steel,mud-bomb,2,5.41
184,steel,mud-slap,11,29.73
185,steel,mud-sport,1,2.7
186,steel,natural-gift,13,35.14
187,steel,nature-power,3,8.11
188,steel,night-slash,7,18.92
189,steel,noble-roar,1,2.7
190,steel,nuzzle,2,5.41
191,steel,ominous-wind,1,2.7
192,steel,outrage,2,5.41
193,steel,overheat,1,2.7
194,steel,pain-split,2,5.41
195,steel,payback,11,29.73
196,steel,peck,2,5.41
197,steel,photon-geyser,1,2.7
198,steel,pin-missile,4,10.81
199,steel,pluck,1,2.7
200,steel,poison-jab,12,32.43
201,steel,powder-snow,1,2.7
202,steel,power-gem,2,5.41
203,steel,power-up-punch,6,16.22
204,steel,power-whip,1,2.7
205,steel,present,1,2.7
206,steel,prismatic-laser,1,2.7
207,steel,protect,37,100.0
208,steel,psybeam,1,2.7
209,steel,psych-up,6,16.22
210,steel,psychic,6,16.22
211,steel,psycho-cut,3,8.11
212,steel,psyshock,2,5.41
213,steel,pursuit,3,8.11
214,steel,quash,1,2.7
215,steel,quick-attack,5,13.51
216,steel,quick-guard,4,10.81
217,steel,quiver-dance,1,2.7
218,steel,rage,2,5.41
219,steel,rain-dance,16,43.24
220,steel,rapid-spin,3,8.11
221,steel,razor-leaf,1,2.7
222,steel,razor-wind,2,5.41
223,steel,recycle,7,18.92
224,steel,reflect,10,27.03
225,steel,rest,37,100.0
226,steel,retaliate,5,13.51
227,steel,return,37,100.0
228,steel,revenge,1,2.7
229,steel,reversal,2,5.41
230,steel,roar,8,21.62
231,steel,rock-blast,4,10.81
232,steel,rock-climb,7,18.92
233,steel,rock-polish,17,45.95
234,steel,rock-slide,19,51.35
235,steel,rock-smash,22,59.46
236,steel,rock-throw,1,2.7
237,steel,rock-tomb,19,51.35
238,steel,role-play,4,10.81
239,steel,rollout,10,27.03
240,steel,roost,2,5.41
241,steel,rototiller,2,5.41
242,steel,round,37,100.0
243,steel,sacred-sword,1,2.7
244,steel,safeguard,8,21.62
245,steel,sand-attack,3,8.11
246,steel,sand-tomb,1,2.7
247,steel,sandstorm,19,51.35
248,steel,scald,1,2.7
249,steel,scary-face,4,10.81
250,steel,scratch,4,10.81
251,steel,screech,9,24.32
252,steel,secret-power,27,72.97
253,steel,seed-bomb,2,5.41
254,steel,seismic-toss,1,2.7
255,steel,self-destruct,5,13.51
256,steel,shadow-ball,3,8.11
257,steel,shadow-claw,16,43.24
258,steel,shift-gear,3,8.11
259,steel,shock-wave,12,32.43
260,steel,signal-beam,11,29.73
261,steel,silver-wind,1,2.7
262,steel,simple-beam,1,2.7
263,steel,skill-swap,1,2.7
264,steel,slash,10,27.03
265,steel,sleep-talk,37,100.0
266,steel,sludge-bomb,3,8.11
267,steel,sludge-wave,1,2.7
268,steel,smack-down,5,13.51
269,steel,smart-strike,5,13.51
270,steel,snarl,3,8.11
271,steel,snatch,2,5.41
272,steel,snore,27,72.97
273,steel,solar-beam,8,21.62
274,steel,sonic-boom,3,8.11
275,steel,spark,6,16.22
276,steel,spikes,2,5.41
277,steel,spiky-shield,2,5.41
278,steel,spite,3,8.11
279,steel,stealth-rock,16,43.24
280,steel,steel-wing,3,8.11
281,steel,stomp,1,2.7
282,steel,stone-edge,13,35.14
283,steel,stored-power,1,2.7
284,steel,strength,15,40.54
285,steel,string-shot,2,5.41
286,steel,struggle-bug,7,18.92
287,steel,substitute,37,100.0
288,steel,sucker-punch,4,10.81
289,steel,sunny-day,22,59.46
290,steel,sunsteel-strike,1,2.7
291,steel,superpower,5,13.51
292,steel,supersonic,3,8.11
293,steel,surf,2,5.41
294,steel,swagger,36,97.3
295,steel,sweet-scent,1,2.7
296,steel,swift,6,16.22
297,steel,swords-dance,14,37.84
298,steel,synthesis,1,2.7
299,steel,tackle,15,40.54
300,steel,tailwind,2,5.41
301,steel,take-down,7,18.92
302,steel,taunt,7,18.92
303,steel,techno-blast,1,2.7
304,steel,teleport,3,8.11
305,steel,thief,12,32.43
306,steel,thunder,14,37.84
307,steel,thunder-fang,1,2.7
308,steel,thunder-punch,5,13.51
309,steel,thunder-shock,8,21.62
310,steel,thunder-wave,19,51.35
311,steel,thunderbolt,17,45.95
312,steel,tickle,1,2.7
313,steel,torment,6,16.22
314,steel,toxic,37,100.0
315,steel,toxic-spikes,1,2.7
316,steel,tri-attack,5,13.51
317,steel,trick-room,4,10.81
318,steel,twineedle,2,5.41
319,steel,u-turn,5,13.51
320,steel,uproar,6,16.22
321,steel,vacuum-wave,2,5.41
322,steel,venoshock,4,10.81
323,steel,vice-grip,4,10.81
324,steel,volt-switch,10,27.03
325,steel,wake-up-slap,1,2.7
326,steel,water-pledge,1,2.7
327,steel,water-pulse,4,10.81
328,steel,waterfall,1,2.7
329,steel,whirlpool,1,2.7
330,steel,wide-guard,4,10.81
331,steel,wild-charge,9,24.32
332,steel,will-o-wisp,1,2.7
333,steel,wish,1,2.7
334,steel,work-up,10,27.03
335,steel,worry-seed,2,5.41
336,steel,wring-out,1,2.7
337,steel,x-scissor,12,32.43
338,steel,zap-cannon,10,27.03
339,steel,zen-headbutt,4,10.81
340,steel,zing-zap,2,5.41
0,ice,acid-armor,4,13.33
1,ice,acrobatics,1,3.33
2,ice,aerial-ace,4,13.33
3,ice,after-you,2,6.67
4,ice,agility,1,3.33
5,ice,amnesia,2,6.67
6,ice,ancient-power,8,26.67
7,ice,aqua-jet,2,6.67
8,ice,aqua-ring,1,3.33
9,ice,aqua-tail,5,16.67
10,ice,assist,1,3.33
11,ice,assurance,2,6.67
12,ice,astonish,4,13.33
13,ice,attract,25,83.33
14,ice,aurora-beam,7,23.33
15,ice,aurora-veil,4,13.33
16,ice,autotomize,1,3.33
17,ice,avalanche,21,70.0
18,ice,baby-doll-eyes,2,6.67
19,ice,barrier,3,10.0
20,ice,beat-up,1,3.33
21,ice,bide,6,20.0
22,ice,bind,1,3.33
23,ice,bite,7,23.33
24,ice,blizzard,30,100.0
25,ice,block,8,26.67
26,ice,body-slam,7,23.33
27,ice,brick-break,7,23.33
28,ice,brine,5,16.67
29,ice,brutal-swing,4,13.33
30,ice,bubble,1,3.33
31,ice,bubble-beam,4,13.33
32,ice,bulk-up,2,6.67
33,ice,bulldoze,11,36.67
34,ice,bullet-seed,2,6.67
35,ice,calm-mind,4,13.33
36,ice,captivate,12,40.0
37,ice,charge,1,3.33
38,ice,charge-beam,4,13.33
39,ice,charm,1,3.33
40,ice,clamp,1,3.33
41,ice,clear-smog,1,3.33
42,ice,close-combat,1,3.33
43,ice,confide,30,100.0
44,ice,confuse-ray,4,13.33
45,ice,cosmic-power,1,3.33
46,ice,counter,2,6.67
47,ice,covet,3,10.0
48,ice,crunch,4,13.33
49,ice,crush-claw,1,3.33
50,ice,curse,7,23.33
51,ice,cut,7,23.33
52,ice,dark-pulse,8,26.67
53,ice,defense-curl,4,13.33
54,ice,detect,1,3.33
55,ice,dig,5,16.67
56,ice,disable,2,6.67
57,ice,discharge,2,6.67
58,ice,dive,4,13.33
59,ice,dizzy-punch,1,3.33
60,ice,double-edge,11,36.67
61,ice,double-hit,1,3.33
62,ice,double-team,30,100.0
63,ice,draco-meteor,3,10.0
64,ice,dragon-breath,4,13.33
65,ice,dragon-claw,3,10.0
66,ice,dragon-dance,1,3.33
67,ice,dragon-pulse,4,13.33
68,ice,dragon-rage,4,13.33
69,ice,dragon-tail,5,16.67
70,ice,dream-eater,6,20.0
71,ice,drill-run,2,6.67
72,ice,dynamic-punch,3,10.0
73,ice,earth-power,5,16.67
74,ice,earthquake,8,26.67
75,ice,echoed-voice,10,33.33
76,ice,electro-ball,1,3.33
77,ice,electroweb,1,3.33
78,ice,embargo,2,6.67
79,ice,ember,1,3.33
80,ice,encore,4,13.33
81,ice,endeavor,3,10.0
82,ice,endure,15,50.0
83,ice,energy-ball,4,13.33
84,ice,explosion,8,26.67
85,ice,extrasensory,1,3.33
86,ice,facade,30,100.0
87,ice,fake-out,1,3.33
88,ice,fake-tears,1,3.33
89,ice,false-swipe,2,6.67
90,ice,feint,1,3.33
91,ice,feint-attack,3,10.0
92,ice,fire-blast,1,3.33
93,ice,fissure,1,3.33
94,ice,flail,2,6.67
95,ice,flamethrower,1,3.33
96,ice,flash,12,40.0
97,ice,flash-cannon,12,40.0
98,ice,fling,12,40.0
99,ice,fly,3,10.0
100,ice,focus-blast,9,30.0
101,ice,focus-punch,7,23.33
102,ice,foresight,2,6.67
103,ice,foul-play,3,10.0
104,ice,freeze-dry,6,20.0
105,ice,freeze-shock,1,3.33
106,ice,frost-breath,23,76.67
107,ice,frustration,30,100.0
108,ice,fury-cutter,2,6.67
109,ice,fury-swipes,4,13.33
110,ice,fusion-bolt,1,3.33
111,ice,fusion-flare,1,3.33
112,ice,future-sight,2,6.67
113,ice,giga-drain,3,10.0
114,ice,giga-impact,18,60.0
115,ice,glaciate,1,3.33
116,ice,grass-knot,5,16.67
117,ice,grass-whistle,3,10.0
118,ice,gravity,1,3.33
119,ice,growl,6,20.0
120,ice,growth,1,3.33
121,ice,grudge,1,3.33
122,ice,guard-swap,1,3.33
123,ice,gyro-ball,4,13.33
124,ice,hail,29,96.67
125,ice,hammer-arm,1,3.33
126,ice,harden,5,16.67
127,ice,haze,2,6.67
128,ice,headbutt,12,40.0
129,ice,heal-bell,2,6.67
130,ice,helping-hand,1,3.33
131,ice,hex,4,13.33
132,ice,hidden-power,30,100.0
133,ice,hone-claws,7,23.33
134,ice,horn-drill,2,6.67
135,ice,hurricane,1,3.33
136,ice,hydro-pump,3,10.0
137,ice,hyper-beam,19,63.33
138,ice,hyper-voice,7,23.33
139,ice,ice-ball,2,6.67
140,ice,ice-beam,29,96.67
141,ice,ice-burn,1,3.33
142,ice,ice-fang,6,20.0
143,ice,ice-hammer,1,3.33
144,ice,ice-punch,9,30.0
145,ice,ice-shard,13,43.33
146,ice,icicle-crash,3,10.0
147,ice,icicle-spear,3,10.0
148,ice,icy-wind,28,93.33
149,ice,imprison,5,16.67
150,ice,incinerate,1,3.33
151,ice,ingrain,3,10.0
152,ice,iron-defense,10,33.33
153,ice,iron-head,10,33.33
154,ice,iron-tail,10,33.33
155,ice,knock-off,3,10.0
156,ice,last-resort,2,6.67
157,ice,leech-seed,1,3.33
158,ice,leer,9,30.0
159,ice,light-screen,16,53.33
160,ice,lock-on,1,3.33
161,ice,low-kick,4,13.33
162,ice,low-sweep,2,6.67
163,ice,lucky-chant,1,3.33
164,ice,magic-coat,4,13.33
165,ice,magical-leaf,1,3.33
166,ice,magnet-rise,5,16.67
167,ice,mega-kick,1,3.33
168,ice,mega-punch,1,3.33
169,ice,metal-claw,2,6.67
170,ice,mimic,8,26.67
171,ice,mirror-coat,6,20.0
172,ice,mirror-shot,3,10.0
173,ice,mist,12,40.0
174,ice,mud-slap,7,23.33
175,ice,nasty-plot,1,3.33
176,ice,natural-gift,14,46.67
177,ice,nature-power,2,6.67
178,ice,night-slash,3,10.0
179,ice,nightmare,2,6.67
180,ice,noble-roar,3,10.0
181,ice,ominous-wind,2,6.67
182,ice,outrage,8,26.67
183,ice,pain-split,1,3.33
184,ice,pay-day,1,3.33
185,ice,payback,10,33.33
186,ice,perish-song,1,3.33
187,ice,play-nice,2,6.67
188,ice,play-rough,1,3.33
189,ice,poison-jab,4,13.33
190,ice,powder-snow,15,50.0
191,ice,power-up-punch,6,20.0
192,ice,protect,30,100.0
193,ice,psych-up,8,26.67
194,ice,psychic,5,16.67
195,ice,psywave,1,3.33
196,ice,punishment,2,6.67
197,ice,pursuit,2,6.67
198,ice,quick-attack,3,10.0
199,ice,rage,3,10.0
200,ice,rain-dance,30,100.0
201,ice,rapid-spin,3,10.0
202,ice,razor-leaf,3,10.0
203,ice,recover,3,10.0
204,ice,reflect,11,36.67
205,ice,reflect-type,1,3.33
206,ice,refresh,1,3.33
207,ice,rest,30,100.0
208,ice,retaliate,4,13.33
209,ice,return,30,100.0
210,ice,revenge,1,3.33
211,ice,reversal,1,3.33
212,ice,roar,7,23.33
213,ice,rock-climb,2,6.67
214,ice,rock-polish,5,16.67
215,ice,rock-slide,12,40.0
216,ice,rock-smash,17,56.67
217,ice,rock-throw,2,6.67
218,ice,rock-tomb,13,43.33
219,ice,role-play,3,10.0
220,ice,rollout,3,10.0
221,ice,roost,3,10.0
222,ice,round,30,100.0
223,ice,safeguard,17,56.67
224,ice,sand-attack,1,3.33
225,ice,sandstorm,3,10.0
226,ice,scald,2,6.67
227,ice,scary-face,1,3.33
228,ice,scratch,2,6.67
229,ice,screech,2,6.67
230,ice,secret-power,28,93.33
231,ice,seed-bomb,3,10.0
232,ice,seismic-toss,1,3.33
233,ice,self-destruct,3,10.0
234,ice,shadow-ball,14,46.67
235,ice,shadow-claw,7,23.33
236,ice,sharpen,3,10.0
237,ice,sheer-cold,14,46.67
238,ice,shell-smash,1,3.33
239,ice,shock-wave,4,13.33
240,ice,signal-beam,15,50.0
241,ice,sing,1,3.33
242,ice,skull-bash,4,13.33
243,ice,slash,7,23.33
244,ice,sleep-talk,30,100.0
245,ice,smart-strike,3,10.0
246,ice,snarl,2,6.67
247,ice,snatch,3,10.0
248,ice,snore,28,93.33
249,ice,solar-beam,6,20.0
250,ice,spike-cannon,1,3.33
251,ice,spikes,2,6.67
252,ice,spite,6,20.0
253,ice,stealth-rock,2,6.67
254,ice,steel-wing,3,10.0
255,ice,stomp,2,6.67
256,ice,stone-edge,9,30.0
257,ice,strength,15,50.0
258,ice,substitute,30,100.0
259,ice,sucker-punch,1,3.33
260,ice,sunny-day,9,30.0
261,ice,super-fang,2,6.67
262,ice,superpower,4,13.33
263,ice,supersonic,1,3.33
264,ice,surf,9,30.0
265,ice,swagger,30,100.0
266,ice,swift,6,20.0
267,ice,switcheroo,1,3.33
268,ice,swords-dance,6,20.0
269,ice,synthesis,3,10.0
270,ice,tackle,4,13.33
271,ice,tail-whip,2,6.67
272,ice,tailwind,1,3.33
273,ice,take-down,7,23.33
274,ice,taunt,8,26.67
275,ice,telekinesis,1,3.33
276,ice,teleport,1,3.33
277,ice,thief,6,20.0
278,ice,thrash,2,6.67
279,ice,throat-chop,1,3.33
280,ice,thunder,5,16.67
281,ice,thunder-punch,1,3.33
282,ice,thunder-shock,1,3.33
283,ice,thunder-wave,5,16.67
284,ice,thunderbolt,6,20.0
285,ice,tickle,1,3.33
286,ice,torment,5,16.67
287,ice,toxic,30,100.0
288,ice,toxic-spikes,1,3.33
289,ice,tri-attack,1,3.33
290,ice,trick,1,3.33
291,ice,uproar,4,13.33
292,ice,volt-switch,1,3.33
293,ice,water-gun,4,13.33
294,ice,water-pulse,21,70.0
295,ice,waterfall,2,6.67
296,ice,weather-ball,3,10.0
297,ice,whirlpool,5,16.67
298,ice,wide-guard,1,3.33
299,ice,will-o-wisp,1,3.33
300,ice,withdraw,1,3.33
301,ice,wood-hammer,3,10.0
302,ice,work-up,3,10.0
303,ice,worry-seed,3,10.0
304,ice,x-scissor,2,6.67
305,ice,yawn,1,3.33
306,ice,zap-cannon,2,6.67
307,ice,zen-headbutt,6,20.0
0,rock,accelerock,2,7.14
1,rock,acid,1,3.57
2,rock,acupressure,1,3.57
3,rock,aerial-ace,5,17.86
4,rock,after-you,4,14.29
5,rock,amnesia,3,10.71
6,rock,ancient-power,16,57.14
7,rock,aqua-jet,2,7.14
8,rock,aqua-ring,1,3.57
9,rock,aqua-tail,7,25.0
10,rock,assurance,2,7.14
11,rock,attract,27,96.43
